Orthogroup species refseq ensembl_gene_id go_id
1 OG0001300 Parus_major XP_015501167 ENSPMJG00000018813 
335 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0048048
336 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0050885
337 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0051289
338 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0060013
339 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0060166
340 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0060324
341 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0070384
342 OG0000055 Ficedula_albicollis XP_005051790 ENSFALG00000010228 GO:0005737
343 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0005737
344 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0008284
345 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0008285
346 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0031076
347 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0060324
348 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0071300
349 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0010628
350 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0043065
351 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0030324
352 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0009952
353 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0035115
354 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0003007
355 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0051289
356 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0043010
357 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0001568
358 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0030182
359 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0035799
360 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0016331
361 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0030326
362 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0009954
363 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0014032
364 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0030900
365 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0031016
366 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0048738
367 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0048566
368 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0030902
369 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0034097
370 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0048384
371 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0021915
372 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0042574
373 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0042904
374 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0001758
375 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0042573
376 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0002138
377 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0001936
378 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0009855
379 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0090242
380 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0004028
381 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0016620
382 OG0000055 Parus_major XP_015494097 ENSPMJG00000016819 GO:0016491
383 OG0000095 Ficedula_albicollis XP_005052217 ENSFALG00000011432 GO:0005515
384 OG0000095 Ficedula_albicollis XP_005052217 ENSFALG00000011432 GO:0007165
385 OG0000095 Ficedula_albicollis XP_005052217 ENSFALG00000011432 GO:0043087
386 OG0000095 Ficedula_albicollis XP_005052217 ENSFALG00000011432 GO:0120025
387 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005886
388 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0001726
389 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005634
390 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005737
391 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0007173
392 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0019904
393 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0030496
394 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005516
395 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0007346
396 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005874
397 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0019901
398 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0019903
399 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0043410
400 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0071364
401 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005547
402 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0044548
403 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:1990138
404 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0016477
405 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0031234
406 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0036464
407 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005509
408 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0045860
409 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005078
410 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0043539
411 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0071277
412 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0031267
413 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0060090
414 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0043087
415 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0007165
416 OG0000095 Parus_major XP_015494178 ENSPMJG00000012040 GO:0005515
417 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0007165
418 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0043087
419 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0071902
420 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005516
421 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005547
422 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0019901
423 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0019903
424 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0019904
425 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0031267
426 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0043539
427 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0044548
428 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0060090
429 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0007173
430 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0007346
431 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0016477
432 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0045860
433 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0071277
434 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0071364
435 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:1990138
436 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0001726
437 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005634
438 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005737
439 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005874
440 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005886
441 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0030496
442 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0031234
443 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0036464
444 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005078
445 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005509
446 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0043410
447 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0005515
448 OG0000095 Taeniopygia_guttata XP_030136969 ENSTGUG00000010390 GO:0120025
449 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005739
450 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005654
451 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005829
452 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005737
453 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0006816
454 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0098978
455 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005634
456 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0045944
457 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0019899
458 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0060079
459 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0010629
460 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0006606
461 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0030018
462 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0099170
463 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0010628
464 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0098685
465 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0046983
466 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005516
467 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0050804
468 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0030335
469 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0000082
470 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005886
471 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0010613
472 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:1903799
473 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0033173
474 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0004721
475 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0005955
476 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0043197
477 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0004722
478 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0033192
479 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0006470
480 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0009898
481 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0035562
482 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0014883
483 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0014898
484 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0051592
485 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0051091
486 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0045669
487 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0045672
488 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0070262
489 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0048741
490 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0097205
491 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:1903244
492 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0019722
493 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0016311
494 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0033555
495 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0050774
496 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0016018
497 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0051117
498 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0045785
499 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0045807
500 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:1905205
501 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0097720
502 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0016787
503 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0046878
504 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0061006
505 OG0000149 Parus_major XP_015480313 ENSPMJG00000009693 GO:0090193
506 OG0000149 Taeniopygia_guttata XP_030132737 ENSTGUG00000007056 GO:0097720
507 OG0000149 Taeniopygia_guttata XP_030132737 ENSTGUG00000007056 GO:0033192
508 OG0000149 Taeniopygia_guttata XP_030132737 ENSTGUG00000007056 GO:0016787
509 OG0000953 Ficedula_albicollis XP_016158452 ENSFALG00000005874 GO:0016491
510 OG0000953 Ficedula_albicollis XP_016158452 ENSFALG00000005874 GO:0016620
511 OG0000953 Ficedula_albicollis XP_016158452 ENSFALG00000005874 GO:0006081
512 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0042803
513 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0007417
514 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0008544
515 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0043231
516 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0004029
517 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0006081
518 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0033306
519 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0016620
520 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0016491
521 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0007422
522 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0046577
523 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0050061
524 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0052814
525 OG0000953 Parus_major XP_015502407 ENSPMJG00000019794 GO:0046458
526 OG0000960 Parus_major XP_015471009 ENSPMJG00000016206 
527 OG0000960 Taeniopygia_guttata XP_002193160 ENSTGUG00000005189 GO:0005737
528 OG0000960 Taeniopygia_guttata XP_002193160 ENSTGUG00000005189 GO:0005829
529 OG0000811 Ficedula_albicollis XP_005040280 ENSFALG00000025986 
530 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0005634
531 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0003700
532 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0043565
533 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0006355
534 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0003677
535 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0008270
536 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0003707
537 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0005496
538 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0045893
539 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0045944
540 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:1990837
541 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0120162
542 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0001228
543 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0000977
544 OG0000432 Ficedula_albicollis XP_005043125 ENSFALG00000028650 GO:0034056
545 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0005496
546 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0003707
547 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0043565
548 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0006355
549 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0005634
550 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0003700
551 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0003677
552 OG0000432 Parus_major XP_015476493 ENSPMJG00000013493 GO:0008270
553 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0045893
554 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0045944
555 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0001228
556 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0000977
557 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0006355
558 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0120162
559 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:1990837
560 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0034056
561 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0003707
562 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0005496
563 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0043565
564 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0005634
565 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0003700
566 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0003677
567 OG0000432 Taeniopygia_guttata XP_030124986 ENSTGUG00000002862 GO:0008270
568 OG0000066 Parus_major XP_015478790 ENSPMJG00000003710 GO:1990817
569 OG0000066 Taeniopygia_guttata XP_002192672 ENSTGUG00000022810 GO:0004652
570 OG0000066 Taeniopygia_guttata XP_002192672 ENSTGUG00000022810 GO:1990817
571 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0016020
572 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0005887
573 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0007155
574 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0042043
575 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0050808
576 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0045202
577 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0016021
578 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0005886
579 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0030054
580 OG0000082 Ficedula_albicollis XP_005037482 ENSFALG00000004580 GO:0007416
581 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0060077
582 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0050808
583 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0050804
584 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0042043
585 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0007155
586 OG0000082 Parus_major XP_015472304 ENSPMJG00000004499 GO:0005887
587 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0005515
588 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0005737
589 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0042802
590 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0005829
591 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0098978
592 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0016191
593 OG0000120 Ficedula_albicollis XP_005060283 ENSFALG00000025015 GO:0098793
594 OG0000120 Parus_major XP_015470900 ENSPMJG00000017693 GO:0005515
595 OG0000120 Parus_major XP_015470900 ENSPMJG00000017693 GO:0005737
596 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0016020
597 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0005737
598 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0008289
599 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0042802
600 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0001933
601 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0010629
602 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:1905604
603 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0048471
604 OG0000120 Taeniopygia_guttata XP_002192783 ENSTGUG00000004460 GO:0005515
605 OG0000159 Ficedula_albicollis XP_005040284 ENSFALG00000003867 GO:0016020
606 OG0000159 Ficedula_albicollis XP_005040284 ENSFALG00000003867 GO:0007165
607 OG0000159 Ficedula_albicollis XP_005040284 ENSFALG00000003867 GO:0005525
608 OG0000159 Ficedula_albicollis XP_005040284 ENSFALG00000003867 GO:0003924
609 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0008284
610 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0008542
611 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0005737
612 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0016020
613 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0030036
614 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0045596
615 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0010628
616 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0031647
617 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0044877
618 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0043524
619 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0048169
620 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0003924
621 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0051146
622 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0001934
623 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0048873
624 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0060441
625 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0031234
626 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0032228
627 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0007265
628 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0021897
629 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0035022
630 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0038002
631 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0007165
632 OG0000159 Parus_major XP_015483432 ENSPMJG00000009229 GO:0005525
633 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0005515
634 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0005737
635 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0006606
636 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0061608
637 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0015031
638 OG0000184 Ficedula_albicollis XP_005043560 ENSFALG00000011039 GO:0005829
639 OG0000184 Parus_major XP_015478164 ENSPMJG00000014094 GO:0005829
640 OG0000184 Parus_major XP_015478164 ENSPMJG00000014094 GO:0061608
641 OG0000184 Parus_major XP_015478164 ENSPMJG00000014094 GO:0006606
642 OG0000184 Parus_major XP_015478164 ENSPMJG00000014094 GO:0005515
643 OG0000184 Parus_major XP_015478164 ENSPMJG00000014094 GO:0005737
644 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0005737
645 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0015031
646 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0061608
647 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0006606
648 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0005829
649 OG0000184 Taeniopygia_guttata XP_004174270 ENSTGUG00000011928 GO:0005515
650 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0016020
651 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0016192
652 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0005794
653 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0015031
654 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0006886
655 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0005905
656 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0030659
657 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0031410
658 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0030117
659 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0030121
660 OG0000249 Taeniopygia_guttata XP_002194266 ENSTGUG00000007904 GO:0035615
661 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0016491
662 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0005737
663 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0004303
664 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0006703
665 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0016020
666 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0050896
667 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0052650
668 OG0000436 Ficedula_albicollis XP_005050392 ENSFALG00000001678 GO:0042572
669 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0046872
670 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0005634
671 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0016491
672 OG0000502 Ficedula_albicollis XP_005060912 ENSFALG00000010643 GO:0006325
