Orthogroup,V2,go_id
OG0001189,395891,GO:0086091
OG0001189,395891,GO:0098911
OG0001189,395891,GO:0007507
OG0001189,395891,GO:0086002
OG0001189,395891,GO:0035115
OG0001189,395891,GO:0008331
OG0001189,395891,GO:0051393
OG0001189,395891,GO:0086007
OG0001189,395891,GO:0086056
OG0001189,395891,GO:0002520
OG0001189,395891,GO:0043010
OG0001189,395891,GO:0061337
OG0001189,395891,GO:0061577
OG0001189,395891,GO:0086012
OG0001189,395891,GO:0086045
OG0001189,395891,GO:0098912
OG0001189,395891,GO:1990454
OG0001190,418212,GO:0016020
OG0001190,418212,GO:0006811
OG0001190,418212,GO:0055085
OG0001190,418212,GO:0005220
OG0001190,418212,GO:0070679
OG0001190,418212,GO:0006816
OG0001190,418212,GO:0005783
OG0001190,418212,GO:0070588
OG0001190,418212,GO:0005262
OG0001190,418212,GO:0005216
OG0001190,418212,GO:0016021
OG0001190,418212,GO:0005737
OG0001190,418212,GO:0005789
OG0001190,418212,GO:0005509
OG0001190,418212,GO:0035091
OG0001190,418212,GO:0043231
OG0001190,418212,GO:0012505
OG0001190,418212,GO:0048016
OG0001190,418212,GO:0051209
OG0001190,418212,GO:0016529
OG0001190,418212,GO:0030667
OG0001190,418212,GO:0015278
OG0001190,418212,GO:0044325
OG0001190,418212,GO:0097110
OG0001190,418212,GO:0001666
OG0001190,418212,GO:0071320
OG0001190,418212,GO:0071361
OG0001190,418212,GO:0030659
OG0001190,418212,GO:0005654
OG0001190,418212,GO:0005886
OG0001190,418212,GO:0005938
OG0001190,418212,GO:0033017
OG0001190,418212,GO:0043235
OG0001191,418197,GO:0005544
OG0001191,418197,GO:0005886
OG0001191,418197,GO:0005509
OG0001191,418197,GO:0030659
OG0001191,418197,GO:0032587
OG0001191,418197,GO:0005938
OG0001191,418197,GO:0032869
OG0001191,418197,GO:0090314
OG0001191,418197,GO:0005829
OG0001191,418197,GO:0034451
OG0001191,418197,GO:0031340
OG0001191,418197,GO:0065002
OG0001192,378910,GO:0005524
OG0001192,378910,GO:0003676
OG0001192,378910,GO:0006310
OG0001192,378910,GO:0004386
OG0001192,378910,GO:0005634
OG0001192,378910,GO:0000166
OG0001192,378910,GO:0005737
OG0001192,378910,GO:0016787
OG0001192,378910,GO:0000724
OG0001192,378910,GO:0016043
OG0001192,378910,GO:0006281
OG0001192,378910,GO:0005694
OG0001192,378910,GO:0016887
OG0001192,378910,GO:0006268
OG0001192,378910,GO:0003678
OG0001192,378910,GO:0009378
OG0001192,378910,GO:0043138
OG0001192,378910,GO:1990814
OG0001192,378910,GO:0032508
OG0001192,378910,GO:0005654
OG0001193,395338,GO:0016491
OG0001194,418237,GO:0031932
OG0001194,418237,GO:0006468
OG0001194,418237,GO:0014068
OG0001194,418237,GO:0001934
OG0001194,418237,GO:0014065
OG0001194,418237,GO:0016310
OG0001194,418237,
OG0001198,373896,GO:0006839
OG0001198,373896,GO:0031966
OG0001198,373896,GO:0016020
OG0001198,373896,GO:0016021
OG0001198,373896,GO:1902600
OG0001198,373896,GO:0022857
OG0001198,373896,GO:1990542
OG0001198,373896,GO:0017077
OG0001198,373896,GO:0000303
OG0001198,373896,GO:0006631
OG0001198,373896,GO:0009409
OG0001198,373896,GO:1990845
OG0001198,373896,GO:0005739
OG0001209,420894,GO:0005615
OG0001209,420894,GO:0004867
OG0001209,420894,GO:0005576
OG0001209,420894,GO:0030414
OG0001209,420894,GO:0036464
OG0001209,420894,GO:0010951
OG0001209,420894,GO:0032691
OG0001209,420894,GO:0044342
OG0001210,425375,GO:0005524
OG0001210,425375,GO:0006468
OG0001210,425375,GO:0004672
OG0001210,425375,GO:0005634
OG0001210,425375,GO:0005737
OG0001210,425375,GO:0004674
OG0001210,425375,GO:0035329
OG0001210,425375,GO:0000287
OG0001210,425375,GO:0035556
OG0001210,425375,GO:0042802
OG0001210,425375,GO:0006606
OG0001210,425375,GO:0008285
OG0001210,425375,GO:0008283
OG0001210,425375,GO:0032991
OG0001210,425375,GO:0060070
OG0001210,425375,GO:0006915
OG0001210,425375,GO:0045600
OG0001210,425375,GO:0090090
OG0001210,425375,GO:0043491
OG0001210,425375,GO:0050673
OG0001210,425375,GO:0035265
OG0001210,425375,GO:0060706
OG0001210,425375,GO:0008625
OG0001210,425375,GO:0050821
OG0001210,425375,GO:0043065
OG0001210,425375,GO:0051897
OG0001210,425375,GO:0007254
OG0001210,425375,GO:0046330
OG0001210,425375,GO:0046621
OG0001210,425375,GO:0007417
OG0001210,425375,GO:0050680
OG0001210,425375,GO:0032092
OG0001210,425375,GO:0001841
OG0001210,425375,GO:0051091
OG0001210,425375,GO:0003157
OG0001210,425375,GO:0060215
OG0001210,425375,GO:0060800
OG0001210,425375,GO:0097284
OG0001210,425375,GO:1902043
OG0001210,425375,GO:0061912
OG0001210,425375,GO:0007165
OG0001210,425375,GO:0051262
OG0001210,425375,GO:0006412
OG0001210,425375,GO:0000166
OG0001210,425375,GO:0016301
OG0001210,425375,GO:0016740
OG0001210,425375,GO:0016310
OG0001210,425375,GO:0043022
OG0001210,425375,GO:0045202
OG0001210,425375,GO:0000900
OG0001210,425375,GO:0003730
OG0001210,425375,GO:0008135
OG0001210,425375,GO:2000766
OG0001210,425375,GO:0043005
OG0001210,425375,GO:1990124
OG0001217,395534,GO:0005524
OG0001217,395534,GO:0005515
OG0001217,395534,GO:0051015
OG0001217,395534,GO:0003774
OG0001217,395534,GO:0016459
OG0001217,395534,GO:0000166
OG0001217,395534,GO:0003779
OG0001217,395534,GO:0016460
OG0001217,395534,GO:0000146
OG0001217,395534,GO:0032982
OG0001222,423225,GO:0005515
OG0001222,423225,GO:0005543
OG0001223,423197,GO:0005515
OG0001223,423197,GO:0007165
OG0001223,423197,GO:0004143
OG0001223,423197,GO:0007205
OG0001223,423197,GO:0016301
OG0001223,423197,GO:0005634
OG0001223,423197,GO:0005829
OG0001223,423197,GO:0030027
OG0001223,423197,GO:0016607
OG0001223,423197,GO:0046339
OG0001223,423197,GO:0006654
OG0001223,423197,GO:0046486
OG0001223,423197,GO:0046834
OG0001223,423197,GO:0090216
OG0001224,395588,GO:0003677
OG0001224,395588,GO:0006355
OG0001224,395588,GO:0001228
OG0001224,395588,GO:0043565
OG0001224,395588,GO:0005634
OG0001224,395588,GO:1990837
OG0001224,395588,GO:0000978
OG0001224,395588,GO:0045944
OG0001224,395588,GO:0001654
OG0001224,395588,GO:0110024
OG0001224,395588,GO:0008542
OG0001224,395588,GO:0045638
OG0001224,395588,GO:0045931
OG0001226,101749071,GO:0003677
OG0001226,101749071,GO:0006355
OG0001228,423161,
OG0001230,415958,GO:0016021
OG0001230,415958,GO:0005524
OG0001230,415958,GO:0016020
OG0001230,415958,GO:0070588
OG0001230,415958,GO:0000166
OG0001230,415958,GO:0016887
OG0001230,415958,GO:0005215
OG0001230,415958,GO:0005388
OG0001230,415958,GO:0005886
OG0001230,415958,GO:0006811
OG0001230,415958,GO:0006816
OG0001230,415958,GO:0005887
OG0001230,415958,GO:0006874
OG0001230,415958,GO:0043231
OG0001230,415958,GO:0098839
OG0001230,415958,GO:0019829
OG0001230,415958,GO:0030165
OG0001230,415958,GO:0051480
OG0001231,395426,GO:0007186
OG0001231,395426,GO:0007165
OG0001231,395426,GO:0003924
OG0001231,395426,GO:0005525
OG0001231,395426,GO:0031683
OG0001231,395426,GO:0019001
OG0001231,395426,GO:0007188
OG0001231,395426,GO:0110165
OG0001231,395426,GO:0016020
OG0001231,395426,GO:0002046
OG0001231,395426,GO:0097232
OG0001231,395426,GO:0007601
OG0001231,395426,GO:0007602
OG0001231,395426,GO:0007603
OG0001231,395426,GO:0008283
OG0001231,395426,GO:0009416
OG0001231,395426,GO:0042462
OG0001231,395426,GO:0050908
OG0001231,395426,GO:0050917
OG0001231,395426,GO:0060041
OG0001231,395426,GO:0071257
OG0001231,395426,GO:0001750
OG0001231,395426,GO:0001917
OG0001231,395426,GO:0032391
OG0001232,415970,GO:0003924
OG0001232,415970,GO:0005525
OG0001233,415923,GO:0005515
OG0001233,415923,GO:0004842
OG0001233,415923,GO:0046872
OG0001233,415923,GO:0016567
OG0001233,415923,GO:0005829
OG0001233,415923,GO:0031965
OG0001233,415923,GO:0005737
OG0001234,415943,GO:0005524
OG0001234,415943,GO:0030286
OG0001234,415943,GO:0007018
OG0001234,415943,GO:0008569
OG0001234,415943,GO:0003351
OG0001234,415943,GO:0030317
OG0001234,415943,GO:0007288
OG0001234,415943,GO:0005930
OG0001234,415943,GO:0036159
OG0001234,415943,GO:0036156
OG0001234,415943,GO:0036126
OG0001234,415943,GO:0060294
OG0001235,415959,GO:0016021
OG0001235,415959,GO:0016020
OG0001235,415959,GO:0005887
OG0001235,415959,GO:0006836
OG0001235,415959,GO:0005332
OG0001235,415959,GO:0045202
OG0001235,415959,GO:0015718
OG0001235,415959,GO:0005283
OG0001235,415959,GO:0005369
OG0001235,415959,GO:0008028
OG0001235,415959,GO:0001504
OG0001236,416071,GO:0003824
OG0001236,416071,GO:0005829
OG0001236,416071,GO:0005737
OG0001236,416071,GO:0047710
OG0001236,416071,GO:0042802
OG0001236,416071,GO:0031625
OG0001236,416071,GO:0006163
OG0001236,416071,GO:0005886
OG0001236,416071,GO:0001650
OG0001236,416071,GO:0032435
OG0001236,416071,GO:0072332
OG0001236,416071,GO:0043530
OG0001236,416071,GO:0047352
OG0001236,416071,GO:0047627
OG0001236,416071,GO:0015964
OG0001236,416071,GO:0005634
OG0001236,416071,GO:0000166
OG0001236,416071,GO:0016787
OG0001238,395178,GO:0008641
OG0001238,395178,GO:0036211
OG0001239,416101,GO:0005515
OG0001240,430150,
OG0001240,430150,GO:0016020
OG0001240,430150,GO:0016021
OG0001240,430150,GO:0006811
OG0001240,430150,GO:0006816
OG0001240,430150,GO:0005244
OG0001240,430150,GO:0034765
OG0001240,430150,GO:0005262
OG0001240,430150,GO:0070588
OG0001241,426739,GO:0005975
OG0001241,426739,GO:0004415
OG0001241,426739,GO:0005615
OG0001241,426739,GO:0005737
OG0001241,426739,GO:0005764
OG0001241,426739,GO:0031410
OG0001241,426739,GO:0051216
OG0001241,426739,GO:0009615
OG0001241,426739,GO:0006954
OG0001241,426739,GO:0030308
OG0001241,426739,GO:0045785
OG0001241,426739,GO:0071493
OG0001241,426739,GO:0045766
OG0001241,426739,GO:0071467
OG0001241,426739,GO:0030307
OG0001241,426739,GO:0071356
OG0001241,426739,GO:0060272
OG0001241,426739,GO:0071347
OG0001241,426739,GO:0036120
OG0001241,426739,GO:0044344
OG0001241,426739,GO:1900087
OG0001241,426739,GO:0030214
OG0001241,426739,GO:0050679
OG0001241,426739,GO:0050501
OG0001241,426739,GO:0030213
OG0001241,426739,GO:1900106
OG0001241,426739,GO:0036117
OG0001241,426739,GO:0010634
OG0001241,426739,GO:0030212
OG0001241,426739,GO:0000302
OG0001241,426739,GO:0045927
OG0001241,426739,GO:0046677
OG0001241,426739,GO:0052757
OG0001241,426739,GO:0030207
OG0001242,395653,GO:0006166
OG0001242,395653,GO:0004422
OG0001242,395653,GO:0005737
OG0001242,395653,GO:0006164
OG0001242,395653,GO:0000287
OG0001242,395653,GO:0042802
OG0001242,395653,GO:0052657
OG0001242,395653,GO:0051289
OG0001242,395653,GO:0006178
OG0001242,395653,GO:0043103
OG0001242,395653,GO:0045964
OG0001242,395653,GO:0046038
OG0001242,395653,GO:0046040
OG0001242,395653,GO:0046100
OG0001242,395653,GO:0005829
OG0001242,395653,GO:0007626
OG0001242,395653,GO:0042417
OG0001242,395653,GO:0021756
OG0001242,395653,GO:0048813
OG0001242,395653,GO:0071542
OG0001242,395653,GO:0021895
OG0001242,395653,GO:0007625
OG0001242,395653,GO:0032263
OG0001242,395653,GO:0032264
OG0001242,395653,GO:0044209
OG0001242,395653,GO:0046083
OG0001242,395653,GO:0021954
OG0001242,395653,GO:0001975
OG0001242,395653,GO:0001913
OG0001242,395653,GO:0046651
OG0001242,395653,GO:0046872
OG0001242,395653,GO:0000166
OG0001242,395653,GO:0016740
OG0001242,395653,GO:0016757
OG0001242,395653,GO:0002057
OG0001242,395653,GO:0002060
OG0001242,395653,GO:0005694
OG0001245,422239,
OG0001245,422239,GO:0034472
OG0001245,422239,GO:0032039
OG0001246,422229,GO:0005085
OG0001246,422229,GO:0007264
OG0001247,422231,GO:0005524
OG0001247,422231,GO:0006468
OG0001247,422231,GO:0004672
OG0001247,422231,GO:0016020
OG0001247,422231,GO:0005829
OG0001247,422231,GO:0005737
OG0001247,422231,GO:0005794
OG0001247,422231,GO:0016324
OG0001247,422231,GO:0071944
OG0001247,422231,GO:0048471
OG0001247,422231,GO:0000287
OG0001247,422231,GO:0030336
OG0001247,422231,GO:0042803
OG0001247,422231,GO:0042802
OG0001247,422231,GO:0009267
OG0001247,422231,GO:0005798
OG0001247,422231,GO:0046777
OG0001247,422231,GO:0042981
OG0001247,422231,GO:0042542
OG0001247,422231,GO:0030033
OG0001247,422231,GO:1903205
OG0001247,422231,GO:0000166
OG0001247,422231,GO:0004674
OG0001248,422381,GO:0003697
OG0001248,422381,GO:0005657
OG0001248,422381,GO:2000042
OG0001248,422381,GO:0016607
OG0001249,422316,GO:0005524
OG0001249,422316,GO:0006468
OG0001249,422316,GO:0005887
OG0001249,422316,GO:0004672
OG0001249,422316,GO:0007169
OG0001249,422316,GO:0004714
OG0001249,422316,GO:0004713
OG0001249,422316,GO:0005021
OG0001249,422316,GO:0048010
OG0001251,422196,GO:0003723
OG0001251,422196,GO:0006396
OG0001251,422196,GO:0009982
OG0001251,422196,GO:0001522
OG0001251,422196,GO:0009451
OG0001251,422196,GO:0016853
OG0001251,422196,GO:0005654
OG0001251,422196,GO:0000495
OG0001251,422196,GO:0031118
OG0001251,422196,GO:0031120
OG0001251,422196,GO:1990481
OG0001251,422196,GO:0031429
OG0001251,422196,GO:0005730
OG0001251,422196,GO:0001650
OG0001251,422196,GO:0051973
OG0001251,422196,GO:0005634
OG0001251,422196,GO:0007004
OG0001251,422196,GO:0034513
OG0001251,422196,GO:0070034
OG0001251,422196,GO:0005697
OG0001251,422196,GO:0090661
OG0001251,422196,GO:0090669
OG0001251,422196,GO:0003720
OG0001251,422196,GO:1904872
OG0001251,422196,GO:0015030
OG0001251,422196,GO:1904851
OG0001251,422196,GO:0090666
OG0001251,422196,GO:1904874
OG0001251,422196,GO:0000455
OG0001251,422196,GO:0032212
OG0001251,422196,GO:0033979
OG0001252,422143,GO:0007034
OG0001252,422143,GO:0005771
OG0001252,422143,GO:0000815
OG0001252,422143,GO:0015031
OG0001252,422143,GO:0032509
OG0001252,422143,GO:0045324
OG0001253,422165,GO:0003677
OG0001253,422165,GO:0008270
OG0001253,422165,GO:0006355
OG0001253,422165,GO:0005634
OG0001253,422165,GO:0005496
OG0001253,422165,GO:0003700
OG0001253,422165,GO:0043565
OG0001253,422165,GO:0004879
OG0001253,422165,GO:0030521
OG0001253,422165,GO:0046872
OG0001253,422165,GO:0000978
OG0001253,422165,GO:0006357
OG0001253,422165,GO:0000976
OG0001253,422165,GO:0001091
OG0001253,422165,GO:0001223
OG0001253,422165,GO:0001228
OG0001253,422165,GO:0003682
OG0001253,422165,GO:0005102
OG0001253,422165,GO:0005497
OG0001253,422165,GO:0008013
OG0001253,422165,GO:0019899
OG0001253,422165,GO:0051117
OG0001253,422165,GO:0061629
OG0001253,422165,GO:0070974
OG0001253,422165,GO:0000122
OG0001253,422165,GO:0000165
OG0001253,422165,GO:0003073
OG0001253,422165,GO:0003382
OG0001253,422165,GO:0006366
OG0001253,422165,GO:0007283
OG0001253,422165,GO:0007338
OG0001253,422165,GO:0008284
OG0001253,422165,GO:0008285
OG0001253,422165,GO:0008584
OG0001253,422165,GO:0009566
OG0001253,422165,GO:0010468
OG0001253,422165,GO:0010628
OG0001253,422165,GO:0019102
OG0001253,422165,GO:0030518
OG0001253,422165,GO:0030520
OG0001253,422165,GO:0030522
OG0001253,422165,GO:0033148
OG0001253,422165,GO:0033327
OG0001253,422165,GO:0035264
OG0001253,422165,GO:0042327
OG0001253,422165,GO:0043410
OG0001253,422165,GO:0043568
OG0001253,422165,GO:0045597
OG0001253,422165,GO:0045720
OG0001253,422165,GO:0045726
OG0001253,422165,GO:0045893
OG0001253,422165,GO:0045944
OG0001253,422165,GO:0045945
OG0001253,422165,GO:0048009
OG0001253,422165,GO:0048608
OG0001253,422165,GO:0048638
OG0001253,422165,GO:0048645
OG0001253,422165,GO:0048808
OG0001253,422165,GO:0050673
OG0001253,422165,GO:0050680
OG0001253,422165,GO:0051092
OG0001253,422165,GO:0060520
OG0001253,422165,GO:0060571
OG0001253,422165,GO:0060685
OG0001253,422165,GO:0060736
OG0001253,422165,GO:0060740
OG0001253,422165,GO:0060742
OG0001253,422165,GO:0060769
OG0001253,422165,GO:0061458
OG0001253,422165,GO:0071383
OG0001253,422165,GO:0071391
OG0001253,422165,GO:0071394
OG0001253,422165,GO:0072520
OG0001253,422165,GO:1903076
OG0001253,422165,GO:2001237
OG0001253,422165,GO:0000785
OG0001253,422165,GO:0005737
OG0001253,422165,GO:0005829
OG0001253,422165,GO:0005886
OG0001253,422165,GO:0016607
OG0001253,422165,GO:0032991
OG0001253,422165,GO:0060090
OG0001253,422165,GO:0001701
OG0001253,422165,GO:0060599
OG0001253,422165,GO:0060748
OG0001253,422165,GO:0060749
OG0001254,768951,GO:0009966
OG0001255,430697,
OG0001255,430697,GO:0000978
OG0001255,430697,GO:0000981
OG0001255,430697,GO:0006357
OG0001256,422368,GO:0003682
OG0001256,422368,GO:0005634
OG0001256,422368,GO:0010468
OG0001256,422368,GO:0031490
OG0001256,422368,GO:0000122
OG0001256,422368,GO:0030097
OG0001256,422368,GO:0030851
OG0001256,422368,GO:0033077
OG0001256,422368,GO:0035019
OG0001256,422368,GO:0045892
OG0001256,422368,GO:0046638
OG0001256,422368,GO:0071425
OG0001256,422368,GO:0005654
OG0001256,422368,GO:0005829
OG0001258,422247,GO:0005515
OG0001258,422247,GO:0005085
OG0001258,422247,GO:0035556
OG0001258,422247,GO:0005737
OG0001258,422247,GO:0042995
OG0001258,422247,GO:0050790
OG0001258,422247,GO:0030027
OG0001258,422247,GO:0030032
OG0001259,422251,GO:0046872
OG0001259,422251,GO:0005634
OG0001259,422251,GO:0003677
OG0001259,422251,GO:0000978
OG0001259,422251,GO:0000981
OG0001259,422251,GO:0006357
OG0001259,422251,GO:0045944
OG0001259,422251,GO:0007417
OG0001259,422251,GO:0000977
OG0001259,422251,GO:0001228
OG0001259,422251,GO:0003700
OG0001259,422251,GO:0003713
OG0001259,422251,GO:0043565
OG0001259,422251,GO:1990837
OG0001259,422251,GO:0001501
OG0001259,422251,GO:0001840
OG0001259,422251,GO:0001947
OG0001259,422251,GO:0003228
OG0001259,422251,GO:0007224
OG0001259,422251,GO:0007368
OG0001259,422251,GO:0007369
OG0001259,422251,GO:0007389
OG0001259,422251,GO:0007498
OG0001259,422251,GO:0007507
OG0001259,422251,GO:0009880
OG0001259,422251,GO:0009952
OG0001259,422251,GO:0010467
OG0001259,422251,GO:0019827
OG0001259,422251,GO:0021766
OG0001259,422251,GO:0021772
OG0001259,422251,GO:0030182
OG0001259,422251,GO:0030324
OG0001259,422251,GO:0030718
OG0001259,422251,GO:0030900
OG0001259,422251,GO:0035108
OG0001259,422251,GO:0035283
OG0001259,422251,GO:0035469
OG0001259,422251,GO:0035545
OG0001259,422251,GO:0042473
OG0001259,422251,GO:0042789
OG0001259,422251,GO:0045893
OG0001259,422251,GO:0048318
OG0001259,422251,GO:0048339
OG0001259,422251,GO:0048863
OG0001259,422251,GO:0051090
OG0001259,422251,GO:0060324
OG0001259,422251,GO:0060972
OG0001259,422251,GO:0070986
OG0001259,422251,GO:0071907
OG0001259,422251,GO:0071910
OG0001259,422251,GO:0090009
OG0001259,422251,GO:0098727
OG0001259,422251,GO:1904888
OG0001259,422251,GO:0005654
OG0001259,422251,GO:0005737
OG0001260,422245,GO:0003723
OG0001260,422245,GO:0003676
OG0001260,422245,GO:0000398
OG0001260,422245,GO:0005686
OG0001260,422245,GO:0005684
OG0001260,422245,GO:0005654
OG0001261,404530,GO:0001886
OG0001261,404530,GO:0001937
OG0001261,404530,GO:0016525
OG0001262,422272,GO:0003677
OG0001263,422149,GO:0007186
OG0001263,422149,GO:0016021
OG0001263,422149,GO:0004930
OG0001263,422149,GO:0016020
OG0001263,422149,GO:0007165
OG0001263,422149,GO:0005887
OG0001263,422149,GO:0035025
OG0001263,422149,GO:0051482
OG0001263,422149,GO:0070915
OG0001263,422149,GO:0035727
OG0001263,422149,GO:0005886
OG0001263,422149,GO:0016604
OG0001263,422149,GO:0043231
OG0001264,422364,GO:0006511
OG0001264,422364,GO:0031625
OG0001264,422364,GO:0031461
OG0001264,422364,GO:0016567
OG0001264,422364,GO:0042254
OG0001264,422364,GO:0003684
OG0001264,422364,GO:0080008
OG0001264,422364,GO:0005654
OG0001264,422364,GO:0005829
OG0001264,422364,GO:0010467
OG0001264,422364,GO:0010498
OG0001264,422364,GO:0045732
OG0001264,422364,GO:1900087
OG0001264,422364,GO:0035518
OG0001264,422364,GO:0048708
OG0001264,422364,GO:0070914
OG0001264,422364,GO:0031465
OG0001265,422367,GO:0005515
OG0001265,422367,GO:0043565
OG0001265,422367,GO:0045892
OG0001265,422367,GO:0008327
OG0001265,422367,GO:0005886
OG0001265,422367,GO:0005634
OG0001265,422367,GO:0005654
OG0001265,422367,GO:0005829
OG0001265,422367,GO:0005730
OG0001265,422367,GO:1990837
OG0001266,422370,GO:0003676
OG0001267,422269,GO:0003677
OG0001267,422269,GO:0006355
OG0001267,422269,GO:0005634
OG0001267,422269,GO:0046872
OG0001267,422269,GO:0045893
OG0001267,422269,GO:0043565
OG0001268,422268,
OG0001268,422268,GO:0005923
OG0001268,422268,GO:0005912
OG0001268,422268,GO:0007015
OG0001268,422268,GO:0030036
OG0001268,422268,GO:0051015
OG0001268,422268,GO:0005884
OG0001268,422268,GO:0030057
OG0001268,422268,GO:0003382
OG0001268,422268,GO:0070830
OG0001269,100859120,
OG0001270,776258,GO:0016021
OG0001270,776258,GO:0022857
OG0001270,776258,GO:0055085
OG0001270,776258,GO:0016020
OG0001271,100857997,GO:0003677
OG0001271,100857997,GO:0005524
OG0001271,100857997,GO:0016787
OG0001271,100857997,GO:0006281
OG0001271,100857997,GO:0004518
OG0001271,100857997,GO:0043138
OG0001271,100857997,GO:0003682
OG0001271,100857997,GO:0043240
OG0001271,100857997,GO:0005654
OG0001271,100857997,GO:0000785
OG0001271,100857997,GO:0031297
OG0001271,100857997,GO:0000712
OG0001271,100857997,GO:0036297
OG0001271,100857997,GO:0071821
OG0001271,100857997,GO:1902527
OG0001273,423547,GO:0016407
OG0001273,423547,GO:0017196
OG0001273,423547,GO:0004596
OG0001273,423547,GO:0005634
OG0001273,423547,GO:0005737
OG0001273,423547,GO:0005829
OG0001273,423547,GO:0005844
OG0001273,423547,GO:0031417
OG0001274,423558,GO:0005515
OG0001274,423558,GO:0005634
OG0001274,423558,GO:0003677
OG0001274,423558,GO:0000278
OG0001274,423558,GO:0043229
OG0001274,423558,GO:0003682
OG0001274,423558,GO:0006261
OG0001274,423558,GO:0006281
OG0001274,423558,GO:0043596
OG0001274,423558,GO:0005654
OG0001275,423402,GO:0006355
OG0001275,423402,GO:0003700
OG0001275,423402,GO:0043565
OG0001275,423402,GO:0007095
OG0001275,423402,GO:0045892
OG0001275,423402,GO:0008022
OG0001275,423402,GO:0097094
OG0001276,378791,
OG0001276,378791,GO:0000139
OG0001276,378791,GO:0005783
OG0001276,378791,GO:0043025
OG0001276,378791,GO:0030425
OG0001276,378791,GO:1902430
OG0001278,423541,
OG0001278,423541,GO:0003677
OG0001278,423541,GO:0005886
OG0001278,423541,GO:0005654
OG0001278,423541,GO:0006366
OG0001278,423541,GO:0005829
OG0001278,423541,GO:0007283
OG0001278,423541,GO:0045944
OG0001278,423541,GO:0045892
OG0001278,423541,GO:0048821
OG0001278,423541,GO:0006349
OG0001278,423541,GO:0034773
OG0001278,423541,GO:0036124
OG0001278,423541,GO:0097368
OG0001278,423541,GO:0080182
OG0001278,423541,GO:0005634
OG0001278,423541,GO:0017053
OG0001278,423541,GO:0010468
OG0001278,423541,GO:0051171
OG0001278,423541,GO:0080090
OG0001279,100859762,GO:0016020
OG0001279,100859762,GO:0046872
OG0001279,100859762,GO:0015031
OG0001279,100859762,GO:0005739
OG0001279,100859762,GO:0005743
OG0001280,423509,
OG0001280,423509,GO:0016021
OG0001280,423509,GO:0005515
OG0001280,423509,GO:0051015
OG0001280,423509,GO:0034993
OG0001280,423509,GO:0005635
OG0001280,423509,GO:0005737
OG0001280,423509,GO:0030018
OG0001280,423509,GO:0005739
OG0001280,423509,GO:0003779
OG0001280,423509,GO:0005925
OG0001280,423509,GO:0031258
OG0001280,423509,GO:0016529
OG0001280,423509,GO:0031981
OG0001280,423509,GO:0030335
OG0001280,423509,GO:0031527
OG0001280,423509,GO:0031965
OG0001280,423509,GO:0045111
OG0001280,423509,GO:1902017
OG0001280,423509,GO:0005634
OG0001280,423509,GO:0030016
OG0001280,423509,GO:0021817
OG0001280,423509,GO:0031022
OG0001280,423509,GO:0051642
OG0001280,423509,GO:0140444
OG0001280,423509,GO:0007097
OG0001281,423508,GO:0005524
OG0001281,423508,GO:0003824
OG0001281,423508,GO:0004329
OG0001281,423508,GO:0004488
OG0001281,423508,GO:0006164
OG0001281,423508,GO:0009152
OG0001281,423508,GO:0009086
OG0001281,423508,GO:0035999
OG0001281,423508,GO:0001843
OG0001281,423508,GO:0009257
OG0001281,423508,GO:0007507
OG0001281,423508,GO:0061053
OG0001281,423508,GO:0001780
OG0001281,423508,GO:0004477
OG0001281,423508,GO:0004486
OG0001281,423508,GO:0004487
OG0001281,423508,GO:0006555
OG0001281,423508,GO:0006730
OG0001281,423508,GO:0009069
OG0001281,423508,GO:0009070
OG0001281,423508,GO:0019346
OG0001282,395575,GO:0003677
OG0001282,395575,GO:0003707
OG0001282,395575,GO:0008270
OG0001282,395575,GO:0006355
OG0001282,395575,GO:0005634
OG0001282,395575,GO:0005496
OG0001282,395575,GO:0003700
OG0001282,395575,GO:0043565
OG0001282,395575,GO:0004879
OG0001282,395575,GO:0030284
OG0001282,395575,GO:0030520
OG0001282,395575,GO:0071392
OG0001282,395575,GO:0005739
OG0001282,395575,GO:0045893
OG0001282,395575,GO:0000122
OG0001282,395575,GO:0019899
OG0001282,395575,GO:0000978
OG0001282,395575,GO:0005654
OG0001282,395575,GO:0043231
OG0001282,395575,GO:0051091
OG0001282,395575,GO:0034056
OG0001283,395804,GO:0005524
OG0001283,395804,GO:0005737
OG0001283,395804,GO:0016887
OG0001283,395804,GO:0030163
OG0001283,395804,GO:0036402
OG0001283,395804,GO:0000502
OG0001283,395804,GO:0022624
OG0001283,395804,GO:1901215
OG0001283,395804,GO:0005654
OG0001283,395804,GO:0005829
OG0001283,395804,GO:0005838
OG0001284,423453,GO:0005856
OG0001284,423453,GO:0045010
OG0001284,423453,GO:0003779
OG0001284,423453,GO:0017124
OG0001284,423453,GO:0008154
OG0001284,423453,GO:0051289
OG0001284,423453,GO:0051496
OG0001284,423453,GO:0010633
OG0001284,423453,GO:1900028
OG0001285,428928,GO:0005509
OG0001285,428928,GO:0034454
OG0001285,428928,GO:0005813
OG0001285,428928,GO:0008104
OG0001285,428928,GO:0005814
OG0001285,428928,GO:0072686
OG0001285,428928,GO:0005654
OG0001285,428928,GO:0045177
OG0001285,428928,GO:0030424
OG0001285,428928,GO:0005730
OG0001285,428928,GO:0005886
OG0001285,428928,GO:0030425
OG0001285,428928,GO:0000242
OG0001285,428928,GO:0050772
OG0001285,428928,GO:0021540
OG0001285,428928,GO:0120103
